Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Juanfran,900000,33,1.8,Right-Back,Full-Back,right,0.326027397260274,Alanyaspor,La Liga,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.03,0.03,0.14,0.16,0.06,0.62,0.19,30.0,0.1,0.33,19.7,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.03,27.76,41.27,67.3,532.72,271.23,12.09,14.06,86.0,10.8,15.17,71.1,4.44,10.42,42.6,0.06,0.14,1.48,2.28,2.28,1.67,4.07,41.27,33.62,7.65,0.74,0.0,5.92,1.97,4.56,0.49,0.06,0.19,0.0,19.43,8.51,13.32,4.5,27.57,1.97,6.42,0.25,27.76,0.12,1.54,0.8,1.79,2.78,2.04,0.37,0.12,0.06,0.12,0.06,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.3,0.86,0.74,0.43,0.12,0.43,1.54,28.0,1.11,11.35,3.27,28.8,4.69,4.32,2.34,1.97,0.25,0.0,1.73,0.74,2.04,1.48,0.0,50.03,2.84,11.54,21.59,20.17,1.17,42.63,0.99,1.6,61.5,1.11,0.06,30.84,164.64,102.52,4.63,2.04,0.19,0.8,1.05,32.69,28.13,86.0,1.91,0.0,0.0,0.0,0.62,1.17,0.0,4.56,0.74,0.86,0.0,0.0,0.0,7.77,0.68,0.74,47.8
Julian Ryerson,4000000,24,1.83,Right-Back,Full-Back,right,1.32602739726027,1.FC Union Berlin,Bundesliga,0.12,0.12,0.12,0.0,0.0,0.18,0.0,0.1,0.1,0.12,0.22,0.12,1.06,0.35,33.3,0.11,0.33,18.1,0.0,0.0,0.0,0.1,0.1,0.09,0.02,0.02,34.66,46.64,74.3,628.77,218.89,16.16,19.21,84.1,13.39,17.21,77.8,4.46,7.46,59.8,0.12,0.12,1.17,2.0,1.41,0.82,2.64,46.64,36.72,9.93,0.41,0.0,6.93,0.76,2.35,0.06,0.0,0.0,0.0,23.91,13.63,9.11,5.11,28.32,2.88,9.46,0.12,34.66,0.24,0.76,1.88,2.0,2.23,1.82,0.06,0.12,0.24,0.0,0.0,0.12,0.06,0.0,0.0,0.06,0.0,0.0,1.94,1.0,0.53,1.17,0.24,0.94,1.59,59.3,0.65,17.04,5.11,30.0,5.82,8.17,3.05,1.76,0.24,0.0,1.53,1.06,3.0,1.64,0.0,57.57,2.06,15.86,27.61,18.21,1.7,47.82,1.0,1.88,53.1,1.23,0.06,33.02,172.07,87.83,3.99,1.7,0.24,1.12,1.41,34.9,30.67,87.9,2.06,0.18,0.0,0.0,1.06,0.82,0.06,2.35,1.06,1.0,0.0,0.0,0.0,9.22,1.53,2.23,40.6
Julien Faussurier,400000,35,1.73,Right-Back,Full-Back,right,0.326027397260274,Stade Brestois 29,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.17,0.22,0.0,0.37,0.37,100.0,0.0,0.0,10.8,0.0,0.0,0.0,0.04,0.04,0.12,-0.04,-0.04,48.43,62.72,77.2,986.85,369.65,19.48,21.71,89.7,19.86,24.12,82.3,8.35,13.55,61.6,0.0,0.17,2.41,2.97,3.9,2.04,7.05,62.72,50.1,12.62,0.74,0.0,6.49,3.34,5.2,0.56,0.19,0.0,0.0,32.85,14.1,15.77,3.53,44.72,2.23,11.32,0.0,48.43,0.19,0.37,3.53,2.6,3.53,3.15,0.19,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,2.04,1.3,0.56,0.37,1.3,3.34,38.9,2.04,14.29,5.01,35.1,5.75,5.38,3.15,1.86,0.37,0.0,1.48,1.3,3.53,2.04,0.0,73.67,3.34,18.74,32.85,27.65,2.41,61.05,0.37,1.3,28.6,0.37,0.0,41.2,221.75,137.69,5.01,2.97,0.19,0.93,0.74,50.85,44.54,87.6,4.45,0.0,0.0,0.0,0.74,1.67,0.19,5.2,1.3,2.04,0.0,0.0,0.0,8.54,0.93,0.93,50.0
Junior Firpo,12000000,25,1.84,Left-Back,Full-Back,left,3.32876712328767,Leeds United,Premier League,0.0,0.07,0.0,0.0,0.0,0.67,0.0,0.05,0.05,0.11,0.16,0.0,0.6,0.07,11.1,0.0,0.0,12.4,0.0,0.0,0.0,0.05,0.05,0.08,-0.05,-0.05,45.17,53.51,84.4,773.44,267.4,20.48,22.88,89.5,20.88,23.95,87.2,3.27,5.14,63.6,0.07,0.11,1.13,3.6,1.0,0.33,4.27,53.51,45.3,8.21,0.2,0.0,7.61,0.67,1.27,0.0,0.0,0.0,0.0,34.89,11.68,6.94,34.56,7.61,2.2,8.01,0.27,45.17,0.27,0.53,1.93,1.13,2.34,1.73,0.27,0.07,0.07,0.07,0.13,0.2,0.07,0.07,0.0,0.0,0.0,0.07,3.6,1.87,1.73,1.53,0.33,1.67,2.94,56.8,1.27,17.95,5.34,29.7,8.47,6.54,2.94,1.8,0.47,0.07,1.33,1.8,5.4,2.67,0.0,66.32,3.27,19.75,32.89,17.68,2.2,58.18,0.67,1.27,52.6,0.67,0.07,39.23,185.54,114.89,5.4,1.6,0.2,0.87,0.53,41.63,38.16,91.7,2.47,0.67,0.0,0.0,2.6,0.93,0.13,1.27,1.8,1.87,0.0,0.0,0.07,8.47,1.93,1.07,64.4
Junior Sambia,5500000,25,1.85,Right-Back,Full-Back,right,0.326027397260274,Montpellier HSC,Ligue 1,0.09,0.05,0.09,0.0,0.0,0.27,0.05,0.06,0.06,0.03,0.09,0.09,0.94,0.4,42.9,0.1,0.22,23.7,0.18,0.0,0.0,0.06,0.06,0.07,0.03,0.03,31.29,40.64,77.0,554.25,227.02,15.96,17.94,89.0,10.83,14.39,75.3,3.69,6.52,56.6,0.05,0.03,0.45,2.52,1.03,0.54,3.46,40.64,31.51,9.13,0.49,0.09,5.04,1.75,2.25,0.22,0.13,0.09,0.0,21.8,8.9,9.94,5.3,25.0,1.08,8.41,0.0,31.29,0.05,0.76,1.89,0.9,1.62,0.85,0.05,0.13,0.18,0.4,0.0,0.22,0.13,0.05,0.0,0.05,0.0,0.0,1.17,0.63,0.63,0.4,0.13,0.4,1.21,33.3,0.81,11.78,3.19,27.1,4.23,4.81,2.74,2.47,0.54,0.0,1.93,1.53,2.7,1.53,0.0,53.72,3.51,15.28,26.16,16.05,1.08,44.51,1.98,3.42,57.9,2.07,0.13,31.56,165.84,113.2,5.44,1.8,0.36,1.53,1.26,36.14,30.97,85.7,2.92,0.27,0.05,0.05,1.03,1.89,0.0,2.25,1.53,0.63,0.05,0.0,0.0,5.66,1.26,1.57,44.4
Kelvin Amian,3200000,24,1.8,Right-Back,Full-Back,right,3.32876712328767,Spezia Calcio,Serie A,0.0,0.05,0.0,0.0,0.0,0.36,0.1,0.06,0.06,0.05,0.11,0.0,0.93,0.26,27.8,0.0,0.0,17.0,0.0,0.0,0.0,0.06,0.06,0.06,-0.06,-0.06,32.53,40.77,79.8,524.64,235.88,17.16,19.38,88.6,12.11,14.54,83.3,2.42,4.79,50.5,0.05,0.05,0.46,2.11,0.31,0.1,2.37,40.77,31.55,9.23,0.98,0.0,6.34,0.41,0.67,0.0,0.0,0.0,0.0,24.38,10.88,5.52,3.25,27.42,1.34,8.25,0.1,32.53,0.1,0.77,1.44,1.29,0.93,0.67,0.05,0.0,0.1,0.1,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,2.11,1.34,1.29,0.52,0.31,0.62,1.08,57.1,0.46,14.43,5.26,36.4,7.32,5.15,1.96,2.27,0.88,0.0,1.39,1.6,3.71,2.78,0.0,51.65,4.28,21.39,23.3,9.79,1.13,42.68,0.46,0.72,64.3,0.46,0.0,27.42,133.14,69.07,2.42,0.57,0.15,0.77,0.82,31.7,28.3,89.3,1.29,0.36,0.1,0.05,1.55,0.62,0.05,0.67,1.6,1.34,0.0,0.0,0.0,4.64,1.29,1.44,47.2
Ken Reichel,175000,35,1.85,Left-Back,Full-Back,left,,Without Club,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.05,0.12,0.0,0.84,0.51,60.0,0.0,0.0,21.0,0.0,0.0,0.0,0.07,0.07,0.09,-0.07,-0.07,30.9,42.72,72.3,580.19,266.45,13.0,15.53,83.7,13.17,17.22,76.5,4.05,8.11,50.0,0.0,0.05,0.34,1.86,0.51,0.51,2.7,42.72,31.91,10.81,0.0,0.0,8.44,0.51,2.03,0.17,0.0,0.17,0.0,18.57,11.99,12.16,23.64,5.74,1.86,10.64,0.0,30.9,0.0,1.18,0.51,1.69,1.01,0.51,0.17,0.0,0.17,0.17,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.69,1.18,1.01,0.51,0.17,0.84,2.36,35.7,1.52,12.66,2.53,20.0,6.25,5.07,1.35,3.04,0.17,0.0,2.87,1.01,2.7,3.38,0.0,55.22,2.53,21.11,22.29,14.86,1.18,44.41,0.34,0.68,50.0,0.34,0.0,23.47,120.73,70.24,3.04,1.18,0.17,0.68,0.68,27.35,24.99,91.4,1.52,0.0,0.0,0.0,1.69,1.86,0.0,2.03,1.01,1.18,0.0,0.0,0.0,9.62,1.69,1.69,50.0
Kenny Tete,5000000,26,1.8,Right-Back,Full-Back,right,2.32876712328767,Fulham FC,Championship,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.01,0.01,0.04,0.06,0.0,0.73,0.29,40.0,0.0,0.0,18.2,0.0,0.0,0.0,0.01,0.01,0.02,-0.01,-0.01,40.75,53.5,76.2,800.62,304.15,15.83,18.91,83.7,17.59,21.4,82.2,6.16,10.11,60.9,0.0,0.04,0.73,3.81,1.17,0.88,3.22,53.5,46.03,7.48,0.44,0.0,7.48,1.32,3.96,0.0,0.0,0.0,0.0,30.34,9.67,13.49,1.76,42.65,1.47,7.04,0.0,40.75,0.15,0.88,1.76,2.93,1.47,1.47,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,3.66,1.76,2.05,1.32,0.29,1.47,1.76,83.3,0.29,14.36,6.01,41.8,6.45,5.86,2.05,1.17,0.29,0.0,0.88,2.2,5.86,3.22,0.0,67.43,3.66,24.63,31.66,15.24,1.17,60.1,0.73,1.61,45.5,0.73,0.44,41.34,208.14,111.84,5.72,1.61,0.15,1.32,0.29,45.0,40.9,90.9,1.76,0.29,0.0,0.0,1.61,1.32,0.15,3.96,2.2,1.76,0.0,0.15,0.0,7.33,1.32,1.47,47.4
Kévin Malcuit,3500000,30,1.78,Right-Back,Full-Back,right,0.326027397260274,SSC Napoli,Serie A,0.0,0.17,0.0,0.0,0.0,0.51,0.0,0.05,0.05,0.1,0.15,0.0,0.51,0.17,33.3,0.0,0.0,15.3,0.0,0.0,0.0,0.05,0.05,0.09,-0.05,-0.05,32.84,44.74,73.4,556.16,186.98,16.67,19.57,85.2,12.08,15.99,75.5,2.89,6.64,43.6,0.17,0.1,0.51,1.36,0.68,0.51,2.72,44.74,36.07,8.68,0.51,0.17,4.08,0.85,2.89,0.0,0.0,0.0,0.0,25.01,11.57,8.17,2.21,30.62,1.87,8.17,0.68,32.84,0.34,1.7,1.19,1.36,1.19,1.02,0.0,0.17,0.0,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.85,0.34,0.0,0.51,0.85,60.0,0.34,14.97,3.06,20.5,6.29,5.78,2.89,1.36,0.17,0.0,1.19,0.85,2.04,1.7,0.0,54.78,3.06,16.67,23.31,19.4,1.53,46.28,1.02,2.04,50.0,1.02,0.0,31.47,185.44,108.03,5.44,1.7,0.51,1.7,1.19,35.39,31.13,88.0,2.38,0.51,0.0,0.0,2.55,1.02,0.0,2.89,0.85,0.0,0.0,0.0,0.0,9.19,1.36,1.53,47.1
Kevin Mbabu,12000000,26,1.84,Right-Back,Full-Back,right,1.32602739726027,VfL Wolfsburg,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.03,0.03,0.11,0.14,0.0,0.45,0.08,18.2,0.0,0.0,12.5,0.0,0.0,0.0,0.03,0.03,0.06,-0.03,-0.03,41.12,58.41,70.4,835.71,377.87,13.88,16.96,81.8,21.44,26.7,80.3,5.5,12.04,45.7,0.0,0.11,1.07,3.41,1.48,0.74,6.28,58.41,46.05,12.36,0.66,0.0,7.27,0.99,3.25,0.0,0.0,0.0,0.0,29.45,11.62,17.33,5.75,37.17,1.85,11.71,0.08,41.12,0.12,1.44,1.73,2.83,2.09,1.31,0.33,0.12,0.04,0.29,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,3.33,1.85,2.01,0.94,0.37,1.07,2.01,53.1,0.94,18.2,6.37,35.0,7.23,6.9,4.07,2.83,0.45,0.0,2.38,1.85,5.18,3.41,0.04,75.42,4.44,21.57,37.22,21.94,1.77,63.34,2.3,4.6,50.0,2.55,0.37,44.12,203.58,125.61,5.92,2.09,0.33,1.48,1.52,46.09,41.45,89.9,1.97,0.45,0.0,0.0,2.26,1.4,0.08,3.25,1.85,1.85,0.0,0.04,0.0,9.37,2.71,1.4,66.0
Kieran Gibbs,1500000,32,1.81,Left-Back,Full-Back,left,1.83013698630137,Inter Miami CF,MLS,0.13,0.0,0.13,0.0,0.0,0.26,0.0,0.04,0.04,0.08,0.12,0.13,0.91,0.26,28.6,0.14,0.5,17.1,0.0,0.0,0.0,0.04,0.04,0.04,0.09,0.09,37.27,45.19,82.5,612.21,196.62,17.01,19.35,87.9,17.14,19.35,88.6,2.08,4.55,45.7,0.0,0.08,0.78,2.34,0.52,0.13,2.99,45.19,40.91,4.29,0.52,0.0,3.12,0.65,1.56,0.13,0.0,0.13,0.0,31.69,6.49,7.01,33.64,5.97,1.43,3.64,0.13,37.27,0.52,0.26,1.43,1.3,1.56,1.3,0.0,0.13,0.13,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.17,0.26,0.26,0.39,0.52,0.39,0.78,50.0,0.39,10.26,2.86,27.8,3.51,3.51,3.25,1.95,0.0,0.0,1.95,1.04,2.21,1.43,0.0,53.9,2.08,10.91,28.18,18.83,2.34,49.74,0.52,1.17,44.4,0.65,0.13,36.1,168.83,86.88,4.68,1.3,0.39,1.17,0.26,40.0,36.36,90.9,2.86,0.26,0.0,0.0,0.52,0.78,0.26,1.56,1.04,0.26,0.0,0.0,0.13,6.88,0.78,1.69,31.6
Kieran Tierney,32000000,24,1.8,Left-Back,Full-Back,left,4.32876712328767,Arsenal FC,Premier League,0.04,0.19,0.04,0.0,0.0,0.04,0.0,0.03,0.03,0.1,0.13,0.04,0.71,0.19,26.3,0.05,0.2,22.0,0.0,0.0,0.0,0.03,0.03,0.04,0.01,0.01,40.47,53.49,75.7,751.37,228.6,16.93,19.32,87.6,19.02,23.12,82.3,4.07,9.03,45.0,0.19,0.1,0.97,2.87,1.23,0.67,2.95,53.49,44.31,9.18,0.56,0.04,4.25,1.53,3.66,0.0,0.0,0.0,0.0,31.74,10.29,11.45,37.52,4.66,2.2,8.62,0.04,40.47,0.26,0.86,1.75,1.94,1.72,1.45,0.07,0.07,0.04,0.07,0.0,0.22,0.19,0.0,0.0,0.0,0.04,0.0,1.12,0.56,0.45,0.37,0.3,0.52,0.9,58.3,0.37,8.43,2.72,32.3,2.91,3.02,2.5,1.75,0.34,0.0,1.42,1.16,2.28,2.57,0.0,62.96,3.21,16.67,26.03,24.21,2.2,54.01,0.48,1.42,34.2,0.6,0.07,38.45,189.44,114.09,5.59,1.75,0.56,0.71,0.37,42.71,38.45,90.0,3.13,0.04,0.0,0.0,0.48,1.04,0.04,3.66,1.16,0.56,0.0,0.0,0.0,7.91,0.78,1.34,36.8
Kieran Trippier,18000000,31,1.73,Right-Back,Full-Back,right,2.32876712328767,Newcastle United,Premier League,0.06,0.03,0.06,0.0,0.0,0.03,0.0,0.01,0.01,0.09,0.1,0.06,0.19,0.06,33.3,0.33,1.0,19.2,0.1,0.0,0.0,0.01,0.01,0.05,0.05,0.05,51.76,67.03,77.2,997.86,458.95,22.39,24.87,90.0,21.16,26.28,80.5,7.41,13.53,54.8,0.03,0.09,1.13,4.45,2.22,0.48,7.44,67.03,54.99,12.05,1.03,0.1,7.09,2.42,2.35,1.22,0.06,0.93,0.13,35.18,14.85,17.01,2.96,49.09,3.32,9.79,0.13,51.76,0.23,1.0,2.64,1.87,2.09,1.29,0.68,0.0,0.03,0.1,0.0,0.13,0.1,0.0,0.0,0.0,0.03,0.0,2.51,1.32,1.51,0.68,0.32,0.97,2.0,48.4,1.03,12.27,3.87,31.5,5.06,5.12,2.09,1.9,0.23,0.0,1.68,1.48,3.99,1.93,0.03,75.38,2.42,20.74,34.79,22.93,0.52,63.55,0.52,0.93,55.2,0.55,0.16,43.04,147.5,81.37,2.77,0.93,0.03,0.42,0.68,50.8,46.39,91.3,2.45,0.03,0.0,0.0,1.26,0.84,0.26,2.35,1.48,1.32,0.0,0.0,0.0,8.41,2.51,1.35,65.0
Konstantin Rausch,250000,31,1.81,Left-Back,Full-Back,left,0.326027397260274,1.FC Nuremberg,Premier League,0.0,0.1,0.0,0.0,0.0,0.29,0.0,0.05,0.05,0.03,0.08,0.0,1.17,0.1,8.3,0.0,0.0,24.7,0.19,0.0,0.0,0.05,0.05,0.04,-0.05,-0.05,37.26,55.17,67.5,730.7,353.38,14.69,19.07,77.0,16.64,23.16,71.8,5.55,11.38,48.7,0.1,0.03,0.78,3.02,0.68,0.29,2.82,55.17,39.89,15.28,1.85,0.1,8.27,1.85,3.02,2.14,0.1,0.19,0.1,25.59,12.16,17.42,34.83,4.67,3.79,11.29,0.19,37.26,0.1,1.46,1.07,2.63,2.04,1.36,0.29,0.19,0.19,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.75,0.97,1.17,0.49,0.1,0.68,1.95,35.0,1.26,14.79,3.41,23.0,7.69,5.45,1.65,1.46,0.29,0.1,1.17,0.78,2.53,2.04,0.0,64.51,4.18,18.78,25.78,23.16,1.26,49.33,0.39,0.97,40.0,0.39,0.0,33.86,180.19,91.56,3.31,0.97,0.1,0.68,0.68,33.57,28.99,86.4,1.75,0.29,0.0,0.0,1.07,0.88,0.1,3.02,0.78,0.97,0.0,0.1,0.0,13.23,0.49,0.68,41.7
Kostas Stafylidis,1800000,28,1.78,Left-Back,Full-Back,left,0.326027397260274,VfL Bochum,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.04,0.04,0.03,0.06,0.0,1.1,0.37,33.3,0.0,0.0,27.5,0.28,0.0,0.0,0.04,0.04,0.03,-0.04,-0.04,33.19,44.59,74.4,746.2,287.93,10.3,11.86,86.8,14.89,18.57,80.2,7.72,13.15,58.7,0.0,0.03,0.46,2.02,0.55,0.28,3.4,44.59,34.11,10.48,1.2,0.0,5.42,1.75,1.75,0.09,0.0,0.09,0.0,20.68,8.27,15.63,24.09,7.81,2.67,9.19,0.0,33.19,0.09,0.64,1.56,1.01,1.47,0.64,0.37,0.09,0.18,0.0,0.18,0.18,0.0,0.0,0.0,0.09,0.0,0.09,3.49,1.75,1.93,0.92,0.64,1.1,1.93,57.1,0.83,10.66,3.59,33.6,5.15,3.68,1.84,2.02,0.55,0.09,1.47,2.76,6.25,3.86,0.0,58.65,5.79,21.33,27.3,12.5,0.18,48.36,0.46,0.74,62.5,0.55,0.0,27.49,138.63,53.69,2.11,0.83,0.0,0.64,0.83,28.5,26.84,94.2,0.37,0.18,0.0,0.0,0.92,1.38,0.09,1.75,2.76,1.75,0.0,0.0,0.0,7.72,1.65,1.93,46.2
Kostas Tsimikas,10000000,25,1.79,Left-Back,Full-Back,left,3.32876712328767,Liverpool FC,Premier League,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.05,0.05,0.23,0.28,0.0,0.79,0.2,25.0,0.0,0.0,18.0,0.0,0.0,0.0,0.05,0.05,0.07,-0.05,-0.05,46.58,64.79,71.9,868.69,318.15,19.79,22.65,87.4,20.28,25.21,80.5,5.71,13.59,42.0,0.2,0.23,2.17,2.07,1.38,0.98,4.73,64.79,51.2,13.59,1.28,0.0,5.81,3.45,5.12,4.23,0.59,2.76,0.79,35.65,12.9,16.25,43.92,10.34,1.87,8.07,0.0,46.58,0.1,1.08,2.76,2.76,3.25,1.97,1.18,0.1,0.0,0.0,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,1.97,0.98,0.79,0.69,0.49,0.89,1.77,50.0,0.89,14.08,5.12,36.4,5.51,5.22,3.35,1.48,0.2,0.0,1.28,1.97,3.94,2.36,0.0,75.53,3.35,18.81,29.25,32.69,2.46,62.23,1.18,1.87,63.2,1.18,0.39,45.89,242.72,140.22,8.47,3.05,0.59,0.39,1.38,48.54,44.31,91.3,5.12,0.2,0.0,0.0,2.17,0.89,0.0,5.12,1.97,0.98,0.0,0.0,0.0,8.76,1.18,1.38,46.2
Kyle Naughton,800000,33,1.81,Right-Back,Full-Back,right,0.326027397260274,Swansea City,Premier League,0.0,0.06,0.0,0.0,0.0,0.03,0.0,0.01,0.01,0.01,0.02,0.0,0.36,0.03,8.3,0.0,0.0,24.0,0.0,0.0,0.0,0.01,0.01,0.03,-0.01,-0.01,46.04,61.81,74.5,809.05,367.22,22.43,25.69,87.3,17.58,23.2,75.8,5.2,10.34,50.3,0.06,0.01,0.33,4.43,0.48,0.18,4.99,61.81,49.28,12.53,0.59,0.03,8.94,0.98,1.25,0.0,0.0,0.0,0.0,31.46,14.52,15.83,3.24,43.01,2.02,11.94,0.15,46.04,0.15,1.1,2.23,1.93,0.89,0.77,0.0,0.06,0.03,0.0,0.03,0.09,0.06,0.0,0.0,0.0,0.0,0.03,3.09,1.66,1.75,1.19,0.15,1.49,3.15,47.2,1.66,16.72,5.5,32.9,8.79,5.73,2.2,3.09,0.45,0.0,2.64,2.29,5.38,3.8,0.03,75.92,4.72,22.87,40.31,16.43,0.77,63.56,1.01,1.63,61.8,1.04,0.12,40.46,179.08,94.25,3.62,0.95,0.24,0.74,0.95,45.12,40.25,89.2,1.9,0.03,0.0,0.0,1.19,0.83,0.0,1.25,2.29,1.66,0.0,0.0,0.03,9.95,2.32,2.23,51.0
Kyle Walker,25000000,31,1.83,Right-Back,Full-Back,right,2.32876712328767,Manchester City,Premier League,0.03,0.06,0.03,0.0,0.0,0.03,0.03,0.02,0.02,0.05,0.06,0.03,0.35,0.06,18.2,0.09,0.5,23.9,0.03,0.0,0.0,0.02,0.02,0.04,0.02,0.02,73.28,82.78,88.5,1433.0,389.2,28.37,30.21,93.9,35.47,38.38,92.4,8.99,12.41,72.4,0.06,0.05,0.51,8.84,0.98,0.25,4.78,82.78,75.37,7.41,0.98,0.03,6.43,2.66,1.43,0.0,0.0,0.0,0.0,63.65,10.26,8.87,1.68,71.19,2.41,6.43,0.32,73.28,0.25,1.05,1.43,1.49,1.52,1.36,0.06,0.0,0.03,0.06,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,1.52,1.01,0.73,0.67,0.13,0.73,1.36,53.5,0.63,9.5,3.2,33.7,3.39,4.59,1.52,1.39,0.38,0.0,1.01,1.17,2.69,1.62,0.0,89.72,2.85,17.89,57.98,19.86,1.14,82.37,0.57,0.92,62.1,0.6,0.0,65.2,291.79,136.62,5.32,2.31,0.25,0.57,0.44,70.11,67.52,96.3,1.52,0.03,0.03,0.0,0.48,0.48,0.06,1.43,1.17,1.01,0.0,0.03,0.0,7.92,1.11,0.63,63.6
Kyle Walker-Peters,18000000,24,1.73,Right-Back,Full-Back,right,3.32876712328767,Southampton FC,Premier League,0.03,0.1,0.03,0.0,0.0,0.17,0.0,0.05,0.05,0.11,0.16,0.03,1.0,0.31,31.0,0.03,0.11,18.4,0.0,0.0,0.0,0.05,0.05,0.05,-0.01,-0.01,38.54,48.35,79.7,635.18,228.35,20.17,22.48,89.7,15.3,19.1,80.1,2.59,4.7,55.1,0.1,0.11,0.86,2.45,1.11,0.1,4.35,48.35,39.06,9.29,0.38,0.1,7.18,0.38,1.24,0.0,0.0,0.0,0.0,30.87,8.46,9.01,4.11,33.26,1.55,8.91,0.07,38.54,0.1,0.69,1.69,1.55,2.18,1.52,0.0,0.28,0.0,0.21,0.17,0.28,0.21,0.0,0.0,0.0,0.03,0.03,2.24,0.86,1.17,0.83,0.24,0.83,1.66,50.0,0.83,13.54,3.94,29.1,5.84,5.35,2.35,1.73,0.24,0.0,1.49,1.9,4.14,2.0,0.0,61.16,3.42,16.72,29.53,19.86,3.0,51.98,1.62,2.59,62.7,1.62,0.03,39.13,253.32,152.96,7.6,2.31,1.24,1.0,1.35,37.89,34.29,90.5,2.94,0.17,0.0,0.0,1.42,1.59,0.17,1.24,1.9,0.86,0.0,0.03,0.0,8.63,0.93,1.17,44.3
