Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Kevin Volland,22000000,29,1.79,Centre-Forward,Striker,left,2.32876712328767,AS Monaco,Ligue 1,0.32,0.16,0.29,0.03,0.03,0.29,0.0,0.29,0.27,0.14,0.41,0.32,1.88,0.73,39.0,0.15,0.39,13.0,0.06,0.03,0.03,0.29,0.27,0.14,0.03,0.02,17.84,26.05,68.5,298.94,84.05,8.9,11.26,79.1,6.14,8.59,71.5,1.88,3.5,53.6,0.16,0.14,1.05,2.1,1.02,0.19,2.26,26.05,25.7,0.35,0.03,0.25,8.01,0.41,1.02,0.03,0.0,0.0,0.0,17.94,3.98,4.13,17.33,6.11,1.05,0.1,0.35,17.84,0.29,0.76,1.14,1.65,2.32,1.91,0.03,0.1,0.03,0.16,0.1,0.38,0.32,0.0,0.03,0.0,0.03,0.0,1.27,0.95,0.29,0.6,0.38,0.38,1.43,26.7,1.05,18.76,5.47,29.2,1.69,10.14,6.93,0.73,0.0,0.0,0.73,0.32,1.59,0.22,0.0,36.89,0.29,3.02,18.64,16.86,4.42,36.51,0.89,1.46,60.9,0.92,0.13,24.81,95.6,51.36,2.8,0.8,0.57,2.74,1.81,45.06,28.02,62.2,8.11,0.29,0.0,0.0,2.1,1.4,0.48,1.02,0.32,0.95,0.03,0.0,0.03,4.61,1.43,2.26,38.8
Kévin Zohi,1000000,25,1.8,Centre-Forward,Striker,right,2.32876712328767,FC Vizela,Ligue 1,0.17,0.17,0.17,0.0,0.0,0.17,0.0,0.27,0.27,0.12,0.39,0.17,2.72,0.85,31.3,0.06,0.2,17.0,0.0,0.0,0.0,0.27,0.27,0.1,-0.1,-0.1,18.51,26.15,70.8,313.81,84.74,9.34,11.38,82.1,6.79,8.83,76.9,1.87,3.74,50.0,0.17,0.12,0.68,1.19,0.68,0.34,3.06,26.15,25.13,1.02,0.0,0.0,5.09,1.02,1.7,0.0,0.0,0.0,0.0,18.34,4.25,3.57,2.72,21.23,0.51,1.02,0.34,18.51,0.17,0.68,1.02,1.87,2.21,1.19,0.0,1.02,0.0,0.0,0.0,0.34,0.17,0.0,0.17,0.0,0.0,0.0,1.53,1.19,0.51,0.68,0.34,0.51,1.19,42.9,0.68,16.98,4.25,25.0,3.91,6.79,6.28,0.51,0.0,0.0,0.51,0.17,1.7,0.85,0.0,38.72,0.85,5.26,16.81,19.87,2.72,37.7,2.72,4.25,64.0,2.72,0.0,32.26,172.87,102.23,6.28,1.36,0.34,2.89,1.87,41.26,27.51,66.7,8.15,0.17,0.0,0.0,1.53,1.36,0.34,1.7,0.17,1.19,0.0,0.0,0.0,6.79,0.68,2.38,22.2
Khouma Babacar,3700000,28,1.85,Centre-Forward,Striker,right,3.32876712328767,FC Copenhagen,Serie A,0.19,0.0,0.19,0.0,0.13,0.25,0.0,0.39,0.28,0.04,0.32,0.19,2.97,1.01,34.0,0.06,0.19,15.6,0.0,0.0,0.13,0.39,0.28,0.09,-0.2,-0.09,14.24,19.37,73.5,208.67,34.11,8.92,10.63,83.9,3.86,5.19,74.4,0.82,1.52,54.2,0.0,0.04,0.76,0.7,0.57,0.0,1.14,19.37,18.42,0.95,0.13,0.0,6.08,0.32,0.25,0.0,0.0,0.0,0.0,11.33,5.57,2.47,1.58,14.49,1.2,0.13,0.95,14.24,0.0,0.13,0.32,0.82,2.91,1.71,0.0,0.38,0.32,0.44,0.06,0.32,0.0,0.0,0.06,0.06,0.19,0.0,1.08,0.57,0.13,0.44,0.51,0.13,0.95,13.3,0.82,18.35,2.97,16.2,2.28,9.11,6.96,1.2,0.38,0.0,0.82,0.13,1.2,1.9,0.0,33.99,2.09,5.06,15.95,15.44,5.57,32.97,1.08,1.96,54.8,1.08,0.0,21.46,103.23,56.08,2.34,1.14,0.89,2.91,1.58,42.09,23.92,56.8,8.1,0.25,0.0,0.0,2.15,2.22,0.44,0.25,0.13,0.57,0.19,0.0,0.0,4.05,1.65,3.99,29.2
Kike,2500000,32,1.86,Centre-Forward,Striker,right,2.32876712328767,CA Osasuna,La Liga,0.34,0.03,0.31,0.03,0.03,0.07,0.0,0.3,0.27,0.09,0.36,0.34,2.21,0.88,40.0,0.14,0.35,13.1,0.0,0.03,0.03,0.3,0.27,0.12,0.04,0.03,18.18,25.92,70.2,271.15,46.37,10.86,13.6,79.8,5.19,7.84,66.2,1.29,2.44,52.8,0.03,0.09,0.95,1.26,0.64,0.17,1.39,25.92,24.83,1.09,0.0,0.03,9.33,0.61,1.15,0.03,0.0,0.03,0.0,14.72,5.8,5.39,6.17,13.47,1.83,0.07,1.15,18.18,0.07,0.68,1.12,1.05,2.27,1.7,0.0,0.14,0.1,0.27,0.07,0.17,0.07,0.0,0.07,0.03,0.0,0.0,0.64,0.47,0.17,0.14,0.34,0.17,0.98,17.2,0.81,17.3,4.85,28.0,1.19,7.09,9.02,0.88,0.17,0.0,0.71,0.44,1.09,0.58,0.0,39.69,0.68,2.54,17.78,21.54,5.94,38.57,0.75,1.46,51.2,0.85,0.1,25.41,120.67,42.07,2.61,0.81,0.64,3.97,2.07,55.5,30.26,54.5,7.9,0.07,0.0,0.0,1.56,2.24,0.58,1.15,0.44,0.47,0.03,0.0,0.0,4.55,4.14,6.17,40.1
Kostas Mitroglou,400000,33,1.88,Centre-Forward,Striker,both,0.326027397260274,Aris Thessaloniki,Süper Lig,0.47,0.0,0.47,0.0,0.0,0.0,0.0,0.64,0.64,0.05,0.68,0.47,2.95,1.4,47.4,0.16,0.33,9.2,0.0,0.0,0.0,0.64,0.64,0.22,-0.17,-0.17,11.17,15.83,70.6,166.19,14.12,5.28,8.22,64.2,3.26,4.19,77.8,1.24,1.86,66.7,0.0,0.05,0.62,0.31,0.0,0.0,0.31,15.83,13.97,1.86,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,11.48,2.33,2.02,6.52,6.67,1.4,0.0,0.62,11.17,0.0,0.31,0.62,0.16,1.09,1.09,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,12.72,2.64,20.7,0.31,6.83,5.59,0.47,0.47,0.0,0.0,0.0,0.0,0.62,0.0,23.43,0.62,1.55,13.34,9.93,5.28,21.57,0.78,1.24,62.5,0.78,0.16,16.45,61.6,22.66,0.78,0.31,0.0,1.55,0.93,33.67,18.16,53.9,5.43,0.0,0.0,0.0,1.4,1.4,0.93,0.0,0.0,0.0,0.0,0.0,0.0,2.02,1.24,1.71,42.1
Krzysztof Piatek,10000000,26,1.83,Centre-Forward,Striker,right,0.326027397260274,ACF Fiorentina,Serie A,0.42,0.0,0.42,0.0,0.08,0.0,0.0,0.45,0.38,0.07,0.45,0.42,2.57,1.0,38.7,0.16,0.42,13.3,0.0,0.0,0.08,0.45,0.38,0.15,-0.03,0.03,16.69,22.92,72.8,259.7,35.54,9.88,12.37,79.9,4.65,6.56,70.9,1.74,2.57,67.7,0.0,0.07,0.66,0.91,0.5,0.08,1.08,22.92,21.25,1.66,0.0,0.08,8.72,0.42,0.25,0.0,0.0,0.0,0.0,13.37,5.23,4.32,2.16,15.86,1.74,0.17,0.66,16.69,0.17,0.83,0.33,0.91,1.58,1.08,0.0,0.0,0.42,0.08,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.75,0.5,0.17,0.33,0.25,0.08,0.5,16.7,0.42,25.07,6.14,24.5,1.74,10.46,12.87,0.91,0.0,0.0,0.91,0.33,1.08,1.33,0.0,34.54,1.25,3.32,16.94,15.44,4.15,32.8,0.58,1.16,50.0,0.58,0.08,18.6,81.95,31.22,1.74,0.5,0.08,2.32,1.49,49.65,24.91,50.2,6.48,0.0,0.0,0.0,1.74,1.74,1.25,0.25,0.33,0.5,0.0,0.0,0.0,3.49,2.99,5.73,34.3
Kylian Mbappé,160000000,23,1.78,Centre-Forward,Striker,right,0.326027397260274,Paris Saint-Germain,Ligue 1,0.76,0.39,0.67,0.1,0.12,0.25,0.0,0.68,0.59,0.29,0.88,0.76,3.84,1.65,42.9,0.17,0.4,15.9,0.1,0.1,0.12,0.68,0.59,0.15,0.08,0.07,30.1,38.05,79.1,442.36,89.06,18.5,21.5,86.0,8.1,10.25,79.1,2.14,3.5,61.3,0.39,0.29,1.82,1.45,1.33,0.3,2.29,38.05,35.15,2.91,0.17,0.12,6.97,1.01,2.34,1.16,0.27,0.2,0.05,30.99,4.01,3.05,6.26,30.74,0.25,0.57,0.12,30.1,0.15,0.57,2.14,1.4,4.19,2.73,0.12,0.64,0.27,0.3,0.12,0.89,0.47,0.07,0.17,0.05,0.1,0.02,0.39,0.3,0.07,0.12,0.2,0.12,0.49,25.0,0.37,8.84,2.22,25.1,0.57,2.76,5.52,0.22,0.0,0.0,0.22,0.59,0.99,0.44,0.02,53.05,0.59,2.86,20.25,35.12,9.46,50.02,3.05,5.79,52.8,3.28,0.47,42.07,241.28,165.59,9.29,3.08,2.46,2.96,2.39,60.15,43.89,73.0,11.95,0.25,0.0,0.0,0.84,1.72,0.99,2.34,0.59,0.3,0.1,0.0,0.0,3.69,0.25,0.47,34.5
Lacina Traoré,425000,31,2.03,Centre-Forward,Striker,left,0.326027397260274,Varzim SC,Ligue 1,0.0,0.23,0.0,0.0,0.0,0.12,0.0,0.21,0.21,0.08,0.29,0.0,1.27,0.35,27.3,0.0,0.0,12.2,0.0,0.0,0.0,0.21,0.21,0.17,-0.21,-0.21,13.17,24.49,53.8,218.13,49.91,6.82,11.78,57.8,3.81,7.28,52.4,1.96,3.12,63.0,0.23,0.08,1.16,1.16,0.58,0.12,1.5,24.49,23.92,0.58,0.0,0.0,8.09,0.35,0.58,0.0,0.0,0.0,0.0,9.82,5.66,9.01,11.21,2.43,7.28,0.0,0.12,13.17,0.0,0.81,0.81,1.27,2.2,1.62,0.0,0.12,0.0,0.35,0.12,0.46,0.23,0.0,0.0,0.0,0.12,0.12,1.39,0.92,0.23,0.46,0.69,0.23,0.81,28.6,0.58,14.56,3.0,20.6,1.27,6.47,6.82,0.69,0.46,0.0,0.23,0.35,1.73,2.08,0.0,39.17,2.54,4.39,16.87,20.8,4.51,38.59,0.69,1.85,37.5,0.69,0.0,20.1,62.27,15.71,0.81,0.23,0.0,4.04,2.08,49.33,28.19,57.1,11.9,0.12,0.0,0.0,3.12,1.5,1.04,0.58,0.35,0.92,0.12,0.0,0.0,4.27,3.58,2.66,57.4
Lars Stindl,3500000,33,1.81,Second Striker,Striker,right,1.32602739726027,Borussia Mönchengladbach,Bundesliga,0.29,0.34,0.24,0.05,0.19,0.38,0.0,0.38,0.24,0.2,0.44,0.29,2.07,0.82,39.5,0.12,0.29,17.9,0.1,0.05,0.19,0.38,0.24,0.12,-0.1,0.0,37.57,45.46,82.6,626.92,126.32,19.72,22.37,88.2,12.55,14.86,84.5,4.09,5.58,73.3,0.34,0.2,1.78,2.98,1.44,0.14,3.75,45.46,44.01,1.44,0.38,0.34,10.87,0.72,0.43,0.29,0.0,0.19,0.05,34.87,6.21,4.38,8.47,34.92,0.67,0.14,0.43,37.57,0.19,0.48,1.88,1.2,3.56,3.03,0.24,0.0,0.14,0.05,0.1,0.43,0.43,0.0,0.0,0.0,0.0,0.0,1.54,0.96,0.38,0.96,0.19,0.38,1.59,24.2,1.2,22.9,6.06,26.5,3.7,10.68,8.51,1.54,0.19,0.0,1.35,0.53,2.07,0.67,0.0,55.56,0.91,7.55,32.37,17.75,3.37,53.87,0.24,0.53,45.5,0.24,0.05,36.03,118.77,59.55,3.03,0.77,0.29,1.59,1.35,51.47,41.66,80.9,6.97,0.38,0.0,0.0,1.83,0.87,0.29,0.43,0.53,0.96,0.0,0.0,0.0,7.12,0.91,1.97,31.7
Laurent Depoitre,900000,33,1.91,Centre-Forward,Striker,right,0.326027397260274,KAA Gent,Premier League,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.3,0.3,0.08,0.39,0.0,2.78,0.59,21.2,0.0,0.0,10.9,0.0,0.0,0.0,0.3,0.3,0.11,-0.3,-0.3,13.9,22.16,62.7,181.52,34.63,8.34,11.8,70.7,3.71,6.83,54.3,0.59,0.93,63.6,0.08,0.08,0.84,0.76,0.34,0.0,1.18,22.16,20.98,1.18,0.0,0.0,9.69,0.0,0.25,0.0,0.0,0.0,0.0,11.63,5.9,4.63,0.93,13.57,2.53,0.0,0.67,13.9,0.0,0.67,0.59,1.01,1.69,1.43,0.0,0.0,0.08,0.17,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.76,0.67,0.17,0.34,0.25,0.0,0.42,0.0,0.42,15.67,3.79,24.2,1.26,7.16,7.25,1.01,0.17,0.0,0.84,0.42,1.18,0.51,0.0,36.57,0.76,1.85,17.02,18.79,5.81,35.39,0.42,1.52,27.8,0.42,0.0,18.2,64.47,27.81,1.43,0.51,0.42,4.21,2.11,55.62,27.22,48.9,9.1,0.08,0.0,0.0,1.77,0.93,0.59,0.25,0.42,0.67,0.0,0.0,0.0,3.71,6.32,7.08,47.2
Lautaro Martínez,80000000,24,1.74,Centre-Forward,Striker,right,4.32876712328767,Inter Milan,Serie A,0.55,0.09,0.4,0.15,0.21,0.21,0.0,0.61,0.46,0.14,0.6,0.55,3.89,1.25,32.0,0.1,0.32,14.5,0.0,0.15,0.21,0.61,0.46,0.12,-0.07,-0.07,15.25,20.51,74.4,236.49,59.89,7.93,9.91,80.1,5.1,6.84,74.7,1.12,1.61,69.8,0.09,0.14,1.12,1.15,0.97,0.12,1.88,20.51,19.84,0.67,0.03,0.12,6.47,0.43,0.61,0.0,0.0,0.0,0.0,13.95,4.25,2.31,3.4,15.01,0.76,0.15,0.36,15.25,0.06,0.27,1.43,0.73,3.1,1.82,0.0,0.15,0.61,0.36,0.15,0.4,0.18,0.0,0.0,0.12,0.09,0.0,1.09,0.82,0.18,0.58,0.33,0.33,0.7,47.8,0.36,16.83,4.53,26.9,1.73,7.11,7.99,0.88,0.12,0.0,0.76,1.03,2.13,0.46,0.0,34.58,0.43,3.1,14.43,18.96,7.08,33.76,1.06,2.16,49.3,1.12,0.12,23.03,96.53,48.77,2.58,0.91,0.64,2.4,1.31,38.8,24.46,63.0,7.99,0.21,0.0,0.0,1.85,2.52,0.46,0.61,1.03,0.82,0.06,0.0,0.0,4.95,1.37,1.73,44.1
Lebo Mothiba,2000000,26,1.82,Centre-Forward,Striker,right,0.326027397260274,ESTAC Troyes,Ligue 1,0.26,0.26,0.26,0.0,0.0,0.0,0.0,0.48,0.48,0.13,0.61,0.26,2.32,0.95,40.7,0.11,0.27,13.9,0.09,0.0,0.0,0.48,0.48,0.21,-0.14,-0.14,17.54,21.32,82.3,251.86,33.52,10.83,12.29,88.1,5.59,6.88,81.3,0.77,1.12,69.2,0.26,0.13,0.86,0.69,0.69,0.34,0.86,21.32,20.46,0.86,0.0,0.0,5.93,0.43,1.2,0.0,0.0,0.0,0.0,15.04,3.61,2.66,1.98,15.9,1.2,0.0,0.43,17.54,0.0,0.6,0.0,0.69,1.81,1.46,0.0,0.09,0.26,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.17,0.09,0.0,0.17,0.0,0.34,0.0,0.34,14.87,3.18,21.4,0.95,7.05,6.88,1.03,0.09,0.0,0.95,0.34,0.6,0.0,0.0,31.29,0.09,0.95,13.07,18.74,4.21,30.34,1.72,2.15,80.0,1.72,0.09,21.75,106.16,43.84,2.32,0.52,0.86,3.18,1.38,44.27,23.72,53.6,11.86,0.0,0.0,0.0,2.24,0.6,0.6,1.2,0.34,0.17,0.0,0.0,0.0,4.21,2.24,3.09,41.9
Léo Baptistão,1500000,29,1.85,Centre-Forward,Striker,right,1.32602739726027,Santos FC,La Liga,0.15,0.15,0.07,0.07,0.07,0.22,0.0,0.34,0.29,0.2,0.49,0.15,2.92,1.09,37.5,0.03,0.07,18.2,0.0,0.07,0.07,0.34,0.29,0.1,-0.2,-0.22,21.09,28.76,73.4,332.92,81.39,10.88,13.58,80.1,8.47,10.51,80.6,1.31,2.41,54.5,0.15,0.2,1.61,1.24,1.17,0.29,2.41,28.76,27.66,1.09,0.07,0.15,6.93,0.51,0.8,0.07,0.0,0.0,0.0,21.02,4.74,2.99,4.31,21.17,1.61,0.66,0.37,21.09,0.0,0.58,0.37,2.48,3.07,2.12,0.0,0.37,0.37,0.15,0.07,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.68,1.02,0.88,0.37,0.44,0.73,2.26,32.3,1.53,24.53,5.26,21.4,5.69,11.09,7.74,1.24,0.0,0.0,1.24,0.8,2.48,0.8,0.0,42.41,1.61,7.37,17.96,20.29,4.01,41.31,1.61,2.48,64.7,1.9,0.29,31.39,169.27,102.77,4.6,1.24,0.73,2.34,1.53,43.28,28.32,65.4,8.69,0.22,0.0,0.0,2.12,1.97,0.29,0.8,0.8,1.02,0.0,0.0,0.0,7.23,0.73,0.95,43.5
Leonardo Pavoletti,2500000,33,1.88,Centre-Forward,Striker,right,2.32876712328767,Cagliari Calcio,Serie A,0.34,0.1,0.34,0.0,0.0,0.49,0.0,0.42,0.42,0.04,0.46,0.34,2.35,0.73,31.3,0.15,0.47,9.9,0.0,0.0,0.0,0.42,0.42,0.18,-0.08,-0.08,18.82,25.91,72.6,254.8,33.0,12.37,15.94,77.6,4.3,6.75,63.8,1.17,1.52,77.4,0.1,0.04,0.68,0.83,0.34,0.0,0.98,25.91,25.42,0.49,0.1,0.0,10.02,0.2,0.15,0.0,0.0,0.0,0.0,11.83,7.82,6.26,2.35,14.13,2.35,0.05,1.47,18.82,0.15,0.49,0.93,0.39,1.61,1.12,0.0,0.0,0.29,0.2,0.0,0.2,0.15,0.0,0.0,0.0,0.05,0.0,0.78,0.49,0.2,0.54,0.05,0.1,0.73,13.3,0.64,13.69,3.13,22.9,2.15,5.82,5.72,0.98,0.44,0.0,0.54,0.39,1.17,1.42,0.0,36.32,1.86,5.28,18.14,13.35,4.94,35.93,0.2,0.34,57.1,0.24,0.0,15.84,41.85,6.94,0.2,0.05,0.1,2.54,0.54,49.82,26.35,52.9,4.74,0.49,0.0,0.0,2.49,2.15,0.34,0.15,0.39,0.49,0.05,0.0,0.0,4.99,6.99,5.57,55.6
Loïc Rémy,375000,35,1.85,Centre-Forward,Striker,right,0.326027397260274,Adana Demirspor,Ligue 1,0.65,0.0,0.65,0.0,0.0,0.19,0.0,0.41,0.41,0.05,0.47,0.65,2.62,1.03,39.3,0.25,0.64,15.6,0.09,0.0,0.0,0.41,0.41,0.16,0.24,0.24,16.54,20.65,80.1,271.96,48.41,9.16,10.84,84.5,5.51,6.36,86.8,1.59,2.34,68.0,0.0,0.05,0.75,1.59,0.47,0.09,1.4,20.65,19.44,1.22,0.0,0.0,5.05,0.56,0.47,0.0,0.0,0.0,0.0,13.18,5.14,2.34,1.59,16.07,1.22,0.19,0.47,16.54,0.0,0.19,0.37,0.84,2.62,1.68,0.0,0.37,0.37,0.19,0.0,0.28,0.09,0.0,0.09,0.09,0.0,0.0,0.56,0.37,0.19,0.09,0.28,0.19,0.56,33.3,0.37,13.46,4.3,31.9,0.84,5.23,7.38,0.37,0.19,0.0,0.19,0.0,0.56,0.65,0.0,30.28,0.75,1.68,13.18,17.38,4.3,29.07,1.5,2.15,69.6,1.5,0.09,21.31,99.53,51.03,2.62,1.12,0.47,2.43,1.12,39.16,23.74,60.6,10.28,0.19,0.0,0.0,1.4,1.12,0.84,0.47,0.0,0.37,0.0,0.0,0.0,3.18,1.31,1.4,48.3
Lois Diony,1500000,29,1.83,Centre-Forward,Striker,right,0.326027397260274,Red Star Belgrade,SuperLiga,0.14,0.14,0.14,0.0,0.0,0.14,0.0,0.18,0.18,0.08,0.26,0.14,1.23,0.54,44.4,0.11,0.25,15.9,0.0,0.0,0.0,0.18,0.18,0.14,-0.04,-0.04,13.48,20.02,67.3,209.41,52.69,6.81,9.12,74.6,5.04,7.9,63.8,0.95,1.5,63.6,0.14,0.08,0.95,1.09,1.36,0.68,1.23,20.02,18.52,1.5,0.0,0.0,5.72,0.27,1.5,0.0,0.0,0.0,0.0,12.25,4.63,3.13,2.31,14.16,1.5,0.14,0.27,13.48,0.0,1.09,1.23,0.82,1.77,1.23,0.0,0.14,0.41,0.0,0.0,0.27,0.0,0.0,0.0,0.27,0.0,0.0,0.95,0.68,0.41,0.54,0.0,0.0,0.54,0.0,0.54,14.43,3.4,23.6,0.95,7.35,6.13,0.54,0.14,0.0,0.41,0.0,0.95,0.54,0.0,32.0,0.68,2.04,15.25,16.07,3.4,30.5,0.68,2.04,33.3,0.68,0.0,19.47,78.84,39.89,2.72,0.68,0.54,3.54,2.04,48.34,23.83,49.3,9.12,0.14,0.0,0.0,1.5,1.23,0.27,1.5,0.0,0.68,0.0,0.0,0.0,3.27,2.59,4.08,38.8
Loren Morón,5000000,28,1.85,Centre-Forward,Striker,right,0.326027397260274,RCD Espanyol Barcelona,La Liga,0.15,0.0,0.15,0.0,0.0,0.15,0.0,0.16,0.16,0.06,0.22,0.15,2.25,0.45,20.0,0.07,0.33,19.0,0.0,0.0,0.0,0.16,0.16,0.07,-0.02,-0.02,10.78,17.07,63.2,155.44,28.45,6.44,8.09,79.6,3.0,5.39,55.6,0.9,1.8,50.0,0.0,0.06,0.45,0.9,0.15,0.15,0.45,17.07,16.02,1.05,0.0,0.0,5.69,0.15,0.6,0.0,0.0,0.0,0.0,8.39,6.14,2.55,0.75,11.38,1.2,0.3,0.3,10.78,0.0,0.45,0.9,1.35,1.05,0.75,0.0,0.15,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,2.1,1.35,0.6,0.9,0.6,0.0,1.2,0.0,1.2,17.07,4.94,28.9,2.55,8.24,6.29,1.65,0.0,0.0,1.65,0.45,2.55,1.5,0.0,32.2,1.2,4.79,15.27,13.48,4.34,31.15,0.45,1.35,33.3,0.6,0.0,15.42,48.67,23.66,1.5,0.6,0.15,2.55,1.65,41.63,20.22,48.6,3.59,0.15,0.0,0.0,2.25,2.85,1.5,0.6,0.45,1.35,0.0,0.0,0.0,3.59,4.49,5.24,46.2
Luca Waldschmidt,10000000,25,1.81,Second Striker,Striker,left,3.32876712328767,VfL Wolfsburg,Bundesliga,0.11,0.0,0.11,0.0,0.0,0.33,0.0,0.19,0.19,0.05,0.24,0.11,1.87,0.33,17.6,0.06,0.33,18.3,0.0,0.0,0.0,0.19,0.19,0.1,-0.08,-0.08,23.82,30.18,78.9,374.93,103.94,12.51,15.04,83.2,9.0,10.98,82.0,1.65,2.3,71.4,0.0,0.05,0.66,1.87,0.66,0.11,3.07,30.18,29.3,0.88,0.22,0.0,4.83,0.55,0.55,0.22,0.0,0.0,0.0,22.28,3.4,4.5,21.73,5.6,1.76,0.11,0.44,23.82,0.11,0.44,1.54,1.1,1.76,1.1,0.22,0.0,0.22,0.22,0.0,0.22,0.0,0.0,0.0,0.11,0.11,0.0,1.21,0.55,0.44,0.66,0.11,0.44,1.21,36.4,0.77,12.62,3.73,29.6,3.62,5.93,3.07,0.88,0.0,0.0,0.88,1.21,2.41,0.44,0.0,41.93,0.66,7.13,21.4,15.37,2.85,41.05,0.88,2.3,38.1,0.99,0.11,28.1,98.78,45.88,2.09,1.1,0.11,2.3,1.54,40.61,30.51,75.1,5.38,0.33,0.0,0.0,1.43,1.32,0.0,0.55,1.21,0.55,0.11,0.0,0.0,5.6,0.66,1.54,30.0
Lucas Alario,10000000,29,1.84,Centre-Forward,Striker,right,2.32876712328767,Bayer 04 Leverkusen,Bundesliga,0.61,0.0,0.51,0.1,0.2,0.31,0.0,0.68,0.51,0.1,0.61,0.61,3.17,1.64,51.6,0.16,0.31,13.3,0.0,0.1,0.2,0.68,0.51,0.16,-0.06,0.0,17.2,22.32,77.1,217.78,28.57,11.16,13.92,80.1,4.61,5.73,80.4,0.41,0.72,57.1,0.0,0.1,0.72,0.72,0.31,0.0,0.92,22.32,21.3,1.02,0.0,0.1,5.84,0.1,0.2,0.0,0.0,0.0,0.0,16.08,4.2,2.05,1.95,16.79,1.54,0.2,0.41,17.2,0.0,0.2,1.02,0.72,2.56,1.84,0.0,0.2,0.1,0.41,0.0,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.72,0.61,0.0,0.61,0.1,0.2,0.82,25.0,0.61,14.03,3.99,28.5,0.92,5.73,7.37,1.02,0.1,0.0,0.92,0.31,1.02,0.72,0.0,36.04,0.82,3.28,15.05,19.15,7.68,34.91,1.64,2.35,69.6,1.74,0.1,23.65,85.09,35.22,1.95,0.61,0.72,3.48,1.95,46.89,27.75,59.2,10.03,0.31,0.0,0.0,0.92,1.02,0.61,0.2,0.31,0.61,0.1,0.0,0.0,3.69,2.25,5.22,30.1
